date,Brent_Crude_Oil,WTI_Crude_Oil,Electricity_Price_USA,Heating_Oil_Price_USA,Natural_Gas_Imports_From_Canada_USA,Natural_Gas_Imports_USA,Natural_Gas_Rotary_Rig_Count_USA,Natural_Gas_Total_Consumption_USA,Total_Natural_Gas_Marketed_Production_USA,Total_Natural_Gas_Underground_Storage_Volume_USA,BCOMCL_INDX,BCOMGC_INDX,BCOMHG_INDX,BCOMNG_INDX,CSI300_INDX,DJI_INDX,DXY_INDX,GSPC_INDX,IXIC_INDX,NYA_INDX,USDEUR_FOREX,XAX_INDX,CPI_Energy_Seasonally_Adjusted_USA,CPI_Index_Seasonally_Adjusted_USA,Fed_Fund_Effective_USA,Kilian_Global_Economy_Index_WORLD,PPI_Manufacturing_Sector_USA,PPI_Mining_Sector_USA,CLI_Comp_Bank_Activity_JPN,CLI_Comp_Business_Situation_DEU,CLI_Comp_Business_Situation_KOR,CLI_Comp_Business_Situation_USA,CLI_Comp_Cars_Registrations_Or_Sales_GBR,CLI_Comp_Cars_Registrations_Or_Sales_IND,CLI_Comp_Construction_JPN,CLI_Comp_Construction_Production_CHN,CLI_Comp_Construction_USA,CLI_Comp_Consumer_Confidence_DEU,CLI_Comp_Consumer_Confidence_GBR,CLI_Comp_Consumer_Confidence_USA,CLI_Comp_Consumer_Prices_GBR,CLI_Comp_Demand_Or_Orders_Inflow_Tendency_DEU,CLI_Comp_Export_Orders_Tendency_DEU,CLI_Comp_Finished_Goods_Stocks_Tendency_DEU,CLI_Comp_Hours_JPN,CLI_Comp_Hours_USA,CLI_Comp_Interest_Rate_Spread_DEU,CLI_Comp_Interest_Rate_Spread_JPN,CLI_Comp_Interest_Rate_Spread_KOR,CLI_Comp_Interest_Rate_Spread_USA,CLI_Comp_Inventories_To_Shipments_KOR,CLI_Comp_Monetary_Aggregates_IND,CLI_Comp_Net_Trade_JPN,CLI_Comp_Orders_DEU,CLI_Comp_Orders_USA,CLI_Comp_Production_Of_Goods_IND,CLI_Comp_Production_Of_Nonmetallic_Products_IND,CLI_Comp_Production_Tendency_GBR,CLI_Comp_Sales_Expectations_JPN,CLI_Comp_Services_Demand_Expectations_DEU,CLI_Comp_Share_Prices_GBR,CLI_Comp_Share_Prices_IND,CLI_Comp_Share_Prices_JPN,CLI_Comp_Share_Prices_KOR,CLI_Comp_Share_Prices_USA,CLI_Comp_Short_Term_Interest_Rate_GBR,CLI_Comp_Short_Term_Interest_Rate_IND,CLI_Comp_Stocks_JPN,CLI_Comp_Stocks_KOR,CLI_Comp_Terms_Of_Trade_KOR,Composite_Leading_Indicator_CHN,Composite_Leading_Indicator_DEU,Composite_Leading_Indicator_GBR,Composite_Leading_Indicator_IND,Composite_Leading_Indicator_JPN,Composite_Leading_Indicator_KOR,Composite_Leading_Indicator_USA,Comprehensive_PMI,Construction_PMI,M_PMI_Comp_Employment,M_PMI_Comp_Expected_Production_and_Business_Activities,M_PMI_Comp_Finished_Goods_Inventory,M_PMI_Comp_Import,M_PMI_Comp_In_Hand_Orders,M_PMI_Comp_Main_Raw_Material_Purchase_Price,M_PMI_Comp_New_Export_Orders,M_PMI_Comp_New_Orders,M_PMI_Comp_Producer_Prices,M_PMI_Comp_Production,M_PMI_Comp_Purchasing_Volume,M_PMI_Comp_Raw_Materials_Inventory,M_PMI_Comp_Supplier_Delivery_Time,Manufacturing_PMI,NM_PMI_Comp_Charge_Price,NM_PMI_Comp_Employment,NM_PMI_Comp_Expected_Business_Activities,NM_PMI_Comp_In_Hand_Orders,NM_PMI_Comp_Intermediate_Input_Price,NM_PMI_Comp_Inventory,NM_PMI_Comp_New_Export_Orders,NM_PMI_Comp_New_Orders,NM_PMI_Comp_Supplier_Delivery_Time,Non_Manufacturing_PMI,Services_PMI,Chemical_Fertilizers_Manufactured_(actual_weight)_Accumulated_YoY,Crude_Steel_Accumulated_YoY,Real_Estate_Floor_Space_of_Commercialized_Buildings_Sold_Accumulated_YoY,Motor_Vehicles_Accumulated_YoY,EU_Aggregated_Gas_Storage_Inventory,EU_Aggregated_LNG_System_Inventory,high_temperature,low_temperature,Natural_Gas_US_Henry_Hub_Gas
2014-03-31,105.95,101.57,10.28,4.181,231333,234189,333,2557890,2267140,5207300,255.08,161.22,308.64,1347.1,2146.3,16457.7,80.1,1872.34,4198.99,10527.8,0.7261,2563.31,249.961,236.028,0.08,-6.85957,196.2,249.6,100.134,100.624,100.461,100.323,100.277,98.8233,100.305,117.688,100.756,100.447,101.322,99.5119,101.037,100.701,100.55,99.5237,100.809,100.271,100.361,100.183,100.274,100.598,99.8756,100.256,101.104,100.14,101.145,99.2067,100.363,101.111,101.203,100.166,101.084,99.5281,100.582,99.8325,101.319,99.5535,100.572,99.3362,100.328,98.312,100.698,100.739,102.331,98.9196,101.001,99.5913,100.783,,,48.3,62.7,48.3,49.1,44.8,44.4,50.1,50.6,,52.7,50.3,47.8,49.8,50.3,49.5,51.4,61.5,44.9,52.8,48.3,51.7,50.8,52.1,54.5,,-14.52167222,5.632914691,-3.764953584,8.080110497,445.444,4317.11,60,12,4.48476
2014-04-30,108.63,100.07,10,,197519,200669,316,1961680,2247680,5423040,253.376,162.74,310.05,1475.7,2158.66,16580.8,79.474,1883.95,4114.56,10627.2,0.7211,2612.52,249.864,236.468,0.09,-41.927,197.5,247.7,100.194,100.531,100.405,100.374,100.352,98.8343,99.9133,129.387,100.726,100.436,101.456,99.5154,101.064,100.469,100.391,99.5344,100.754,100.411,100.261,100.178,100.219,100.557,99.8255,100.35,100.909,100.064,101.193,99.292,100.409,101.146,100.997,100.128,100.934,99.7513,100.471,99.8467,101.39,99.6178,100.547,99.5419,100.2,98.2541,100.555,100.602,102.355,99.1087,100.749,99.5661,100.84,,,48.3,59.6,47.3,48.6,44.9,48.3,49.1,51.2,,52.5,50.6,48.1,50.1,50.4,49.4,50.2,61.5,44.3,52.4,47.2,51,50.8,52.1,54.8,,-16.5979966,5.311211999,-6.892357319,8.727412534,507.223,4686.32,75,31,4.61409
2014-05-31,109.21,103.4,10.21,,203713,206657,325,1810220,2310060,5900840,262.579,156.43,319.88,1383.99,2156.46,16717.2,80.369,1923.57,4242.62,10756.3,0.7337,2727.3,249.213,236.918,0.09,-47.2436,197.2,246.5,100.245,100.399,100.282,100.435,100.413,98.8568,99.595,137.932,100.695,100.389,101.534,99.5108,101.066,100.217,100.193,99.585,100.661,100.554,100.164,100.164,100.15,100.509,99.7874,100.446,100.693,99.9992,101.224,99.3737,100.44,101.16,100.77,100.031,100.772,99.9826,100.424,99.8642,101.449,99.6912,100.506,99.7527,100.089,98.2546,100.435,100.423,102.32,99.305,100.508,99.5331,100.891,,,48.2,56.2,47.1,49,46,50,49.3,52.3,,52.8,52.3,48,50.3,50.8,49,50.9,60.7,45.6,54.5,47.1,52.7,52.7,52.4,55.5,,-14.8565356,5.31076573,-7.793067659,9.088105274,591.404,4099.3,84,42,4.52864
2014-06-30,111.03,106.07,10.75,,191701,201655,314,1745350,2247080,6363620,272.278,165.97,328.43,1359.99,2165.12,16826.6,79.775,1960.23,4408.18,10979.4,0.7304,2778.88,249.714,237.231,0.1,-55.6081,197.2,246.7,100.275,100.238,100.13,100.5,100.458,98.8893,99.375,128.607,100.666,100.3,101.555,99.5292,101.041,99.9712,99.9732,99.6741,100.545,100.665,100.07,100.144,100.076,100.459,99.7795,100.541,100.486,99.9772,101.232,99.4508,100.454,101.142,100.588,99.8806,100.608,100.21,100.438,99.8784,101.481,99.7713,100.459,99.9415,100.014,98.3362,100.342,100.219,102.226,99.4977,100.313,99.5127,100.929,,,48.6,54.8,47.3,49.2,46.2,50.1,50.3,52.8,,53,52,48,50.5,51,50.8,50.4,60.4,45.3,56,45.9,50.2,50.7,52.7,55,,-14.25228992,5.652353459,-5.965201533,9.489240342,677.473,3382.01,88,52,4.59333
2014-07-31,104.94,98.23,11.03,,194729,201176,314,1881020,2371360,6761250,255.224,160.88,331.25,1176.52,2350.25,16563.3,81.456,1930.67,4369.77,10726.4,0.7469,2706.92,248.744,237.498,0.09,-69.1649,197.4,240.8,100.292,100.06,99.9901,100.564,100.505,98.9306,99.2503,115.521,100.64,100.177,101.523,99.6023,100.989,99.7535,99.7565,99.795,100.439,100.739,99.9772,100.119,100.009,100.405,99.8077,100.635,100.279,99.9935,101.192,99.5225,100.452,101.088,100.456,99.7147,100.458,100.422,100.489,99.8814,101.468,99.8505,100.41,100.087,99.9935,98.5203,100.276,100.009,102.091,99.6799,100.168,99.5219,100.948,,,48.3,55.3,47.6,49.3,46.4,50.5,50.8,53.6,,54.2,53,49,50.2,51.7,49.5,49.3,61.5,46.1,53.4,48.3,49.8,50.7,51.6,54.2,,-14.76564501,5.477194992,-7.612381468,9.289535147,762.326,4603.74,91,59,4.04174
2014-08-31,101.12,97.86,10.91,,204845,206554,324,1933060,2384270,7134690,250.251,161.46,322.46,1232.35,2338.29,17098.4,82.748,2003.37,4580.27,11046.3,0.7621,2784.08,245.699,237.46,0.09,-52.6077,197.4,232.1,100.299,99.8836,99.893,100.608,100.553,98.9794,99.2201,137.339,100.616,100.04,101.46,99.7642,100.914,99.578,99.5701,99.9318,100.361,100.79,99.8833,100.09,99.9565,100.345,99.8686,100.728,100.082,100.004,101.088,99.5878,100.435,100.998,100.368,99.5726,100.345,100.611,100.563,99.8645,101.41,99.9214,100.369,100.19,100.003,98.8155,100.233,99.8117,101.936,99.8438,100.075,99.5805,100.95,,,48.2,57.9,48.1,48.5,45.9,49.3,50,52.5,,53.2,51.9,48.6,50,51.1,48.3,49.6,61.2,46.5,52.2,46.9,51.6,50,52.2,54.4,,-14.05783775,5.415240628,-8.264035832,8.480424685,843.973,4654.13,90,58,3.89905
2014-09-30,95.7,94.53,10.83,,195743,201622,336,1809290,2306540,7556110,240.085,151.95,306.85,1233.84,2450.99,17042.9,85.936,1972.29,4493.39,10702.9,0.7916,2605.66,241.61,237.477,0.09,-34.3749,196.8,228.9,100.299,99.726,99.848,100.61,100.603,99.0344,99.2604,118.344,100.593,99.9346,101.375,100.021,100.805,99.4459,99.4416,100.064,100.323,100.823,99.7886,100.058,99.9114,100.279,99.9636,100.818,99.8976,100.028,100.92,99.646,100.407,100.875,100.297,99.4809,100.284,100.768,100.663,99.8236,101.325,99.9808,100.347,100.255,100.044,99.2192,100.202,99.6556,101.771,99.9826,100.024,99.6868,100.938,,,48.2,56,47.2,48,45.6,47.4,50.2,52.2,,53.6,51.2,48.8,50.1,51.1,47.3,49.5,60.9,44,49.8,46.1,50.8,49.5,51.7,54,,-13.91810544,5.213364546,-8.593525022,7.923449443,892.066,4064.86,92,47,3.92636
2014-10-31,84.17,80.53,10.34,3.486,213743,220858,331,1912810,2407070,7954590,214.723,146.94,310.88,1134.12,2508.32,17390.5,86.917,2018.05,4630.74,10845,0.7984,2577.46,237.061,237.43,0.09,-36.1459,194.8,216.7,100.294,99.6114,99.8428,100.566,100.648,99.0945,99.3365,114.492,100.574,99.8899,101.309,100.352,100.653,99.3805,99.3961,100.163,100.318,100.815,99.6874,100.024,99.8674,100.202,100.075,100.906,99.7396,100.058,100.704,99.6966,100.371,100.725,100.232,99.4498,100.289,100.888,100.795,99.7699,101.233,100.03,100.338,100.289,100.091,99.7165,100.195,99.5658,101.616,100.096,100.007,99.8361,100.908,,,48.4,54.1,47.9,47.9,44.7,45.1,49.9,51.6,,53.1,50.7,48.4,50.1,50.8,48.8,48.9,59.9,45.6,52,47.3,49,51,52.5,53.8,,-13.33611231,5.03707382,-7.752655555,6.803634111,915.84,5250.76,81,39,3.8013
2014-11-30,71.89,65.94,10.13,3.4,227362,227485,351,2357520,2314520,7794340,176.622,147.32,290.87,1171.07,2808.82,17828.2,88.356,2067.56,4791.63,10955.4,0.8028,2544.47,229.016,236.983,0.09,-16.7285,192.7,210.1,100.279,99.5605,99.8799,100.466,100.66,99.1585,99.4222,124.064,100.556,99.9095,101.279,100.714,100.468,99.3896,99.4368,100.216,100.33,100.751,99.5827,99.9901,99.8234,100.121,100.187,100.989,99.6324,100.077,100.473,99.7397,100.331,100.563,100.179,99.4779,100.372,100.965,100.976,99.727,101.164,100.073,100.341,100.299,100.146,100.267,100.222,99.5484,101.479,100.184,100.025,100.017,100.86,,,48.2,52.2,47.2,47.3,43.9,44.7,48.4,50.9,,52.5,50.5,47.7,50.3,50.3,47.7,49.5,59.7,44.1,50.6,46.3,49.3,50.1,51.5,53.9,,-7.579804513,5.022851548,-8.20345285,6.461908506,868.375,5816.44,66,23,4.2395
2014-12-31,55.27,53.45,10.12,3.162,245603,253736,339,2679160,2410200,7506010,142.486,148.39,288.78,832.977,3533.7,17823.1,90.269,2058.9,4736.05,10839.2,0.8266,2444.33,218.536,236.252,0.12,-54.4054,189.1,196.5,100.265,99.571,99.946,100.317,100.651,99.2244,99.5067,126.536,100.542,99.9896,101.302,101.053,100.275,99.4543,99.5468,100.228,100.341,100.617,99.4829,99.9667,99.7814,100.045,100.256,101.066,99.5633,100.092,100.265,99.7759,100.291,100.397,100.131,99.5431,100.518,100.995,101.186,99.7076,101.11,100.114,100.353,100.285,100.21,100.81,100.257,99.593,101.376,100.245,100.065,100.197,100.788,,,48.1,48.7,47.8,47.8,43.8,43.2,49.1,50.4,,52.2,50.1,47.5,49.9,50.1,47.3,49.1,59.5,46.7,50.1,46.7,52.9,50.5,51.4,54.1,,-3.076772534,5.603941256,-7.584775299,0.096347185,736.375,4994.76,63,18,3.48652
2015-01-31,47.52,47.79,10.18,2.883,267666,279397,319,3114980,2420350,6775580,127.998,160.2,254.95,774.013,3434.39,17164.9,94.804,1994.99,4635.24,10537.2,0.8859,2432.05,199.926,234.747,0.11,-76.2573,185,170.3,100.26,99.6283,100.019,100.148,100.642,99.2909,99.5888,108.268,100.533,100.104,101.369,101.293,100.099,99.5845,99.701,100.212,100.338,100.427,99.4044,99.9666,99.748,99.9896,100.253,101.135,99.555,100.087,100.101,99.8068,100.253,100.231,100.093,99.6178,100.707,100.979,101.416,99.7203,101.072,100.157,100.36,100.245,100.302,101.274,100.273,99.6811,101.318,100.287,100.127,100.335,100.696,,,47.9,47.4,48,46.4,44,41.9,48.4,50.2,,51.7,49.6,47.3,50.2,49.8,46.9,50.3,59.6,45.4,47.6,46.5,53.3,50.2,51.6,53.7,,,,,,568.534,4176.98,51,-1,2.93636
2015-02-28,61.89,49.84,10.36,2.984,241917,254230,296,2925170,2196990,6033940,132.871,151.92,275.1,777.954,3572.84,18132.7,95.321,2104.5,4963.53,11062.8,0.8932,2522.37,203.021,235.342,0.11,-105.941,185.4,170.4,100.268,99.7107,100.081,99.9835,100.646,99.3573,99.6694,108.684,100.53,100.217,101.449,101.387,99.979,99.734,99.8632,100.187,100.309,100.208,99.3671,99.9952,99.7388,99.9738,100.198,101.195,99.6061,100.076,99.989,99.8341,100.22,100.069,100.07,99.7041,100.916,100.917,101.667,99.7657,101.045,100.202,100.355,100.194,100.386,101.607,100.311,99.7899,101.303,100.311,100.21,100.43,100.588,,,47.8,54,47,47.5,43.8,43.9,48.5,50.4,,51.4,49.4,48.2,49.9,49.9,51.2,49.8,58.7,46.5,52.5,47.8,52.1,51.2,51.5,53.9,,4.342711499,-0.211768843,-16.26003287,9.097958129,374.626,3656.29,38,-3,2.7565
2015-03-31,53.69,47.72,10.29,3.069,242508,257274,250,2591330,2443120,5840840,121.301,148.04,280.06,741.176,4051.2,17776.1,98.357,2067.89,4900.88,10899.2,0.9319,2379.62,205.757,235.976,0.11,-99.4852,186.2,169.1,100.291,99.7983,100.08,99.8397,100.676,99.4234,99.7528,122.469,100.538,100.3,101.515,101.358,99.9105,99.8761,99.9972,100.16,100.27,99.9809,99.3839,100.044,99.7624,99.9978,100.113,101.242,99.6507,100.075,99.9322,99.8592,100.196,99.9071,100.062,99.7965,101.108,100.812,101.91,99.8282,101.006,100.251,100.332,100.133,100.45,101.832,100.415,99.9006,101.307,100.324,100.294,100.482,100.477,,,48.4,61.3,48.6,48.1,44.1,45,48.3,50.2,,52.1,49.7,48,50.1,50.1,48.4,49,58.8,43.1,50,47.2,51.5,50.3,52,53.7,,3.89462314,-1.281703412,-9.232666375,5.159744409,283.145,3310.2,56,9,2.74636
2015-04-30,63.9,59.62,10.01,,202133,205120,222,2007920,2398440,6162230,146.561,147.94,294.82,755.524,4749.89,17840.5,94.6,2085.51,4941.42,11049.7,0.8909,2485.23,203.577,236.222,0.12,-96.7841,185.7,169.6,100.33,99.87,99.9995,99.7226,100.721,99.4892,99.8357,109.186,100.553,100.325,101.547,101.244,99.8777,99.9774,100.067,100.14,100.23,99.7895,99.4573,100.099,99.8179,100.054,100.017,101.273,99.7542,100.077,99.8956,99.8832,100.182,99.7464,100.054,99.9029,101.256,100.673,102.099,99.8829,100.933,100.303,100.28,100.066,100.497,101.981,100.524,99.9902,101.299,100.332,100.378,100.494,100.366,,,48,59.5,48,47.8,43.8,47.8,48.1,50.2,,52.6,50.1,48.2,50.4,50.1,48.9,48.9,60,44.2,50.8,46.4,49.7,49.1,52.5,53.4,,7.038614938,-0.658787698,-4.780705395,-1.54408298,297.219,4040.07,69,30,2.59636
2015-05-31,63.16,60.25,10.21,,202545,204348,223,1858150,2442710,6658250,145.571,148.74,278.63,712.382,4840.83,18010.7,96.907,2107.39,5070.03,11056.3,0.9132,2429.47,208.973,237.001,0.12,-95.995,188.2,176.3,100.382,99.9122,99.8451,99.6232,100.773,99.554,99.9078,112.288,100.566,100.282,101.553,101.066,99.8563,100.006,100.062,100.132,100.197,99.647,99.5746,100.154,99.8954,100.131,99.9207,101.284,99.8723,100.06,99.8689,99.9074,100.176,99.5926,100.049,100.033,101.339,100.511,102.2,99.9024,100.802,100.358,100.209,100.011,100.513,102.086,100.568,100.04,101.26,100.333,100.442,100.473,100.249,,,48.2,56.8,47.5,47.6,44.7,49.4,48.9,50.6,,52.9,51,48.2,50.9,50.2,50.4,47.6,60.1,43.7,52.8,46.8,47.9,49.5,52,53.2,,7.388916625,-0.686971196,-0.202940981,-2.563377627,410.8,3512.57,88,39,2.85762
2015-06-30,60.31,59.48,10.64,,203583,206273,224,1899910,2358420,7021810,142.532,146.49,266.63,754.637,4473,17619.5,95.485,2063.11,4986.87,10805.2,0.8979,2355.53,212.015,237.657,0.13,-80.3242,188.9,176.5,100.445,99.9239,99.664,99.5161,100.822,99.6171,99.9363,113.564,100.575,100.174,101.566,100.864,99.8281,99.9706,99.9949,100.139,100.173,99.554,99.6956,100.195,99.9703,100.205,99.8392,101.27,99.9862,100.013,99.8607,99.9322,100.177,99.4489,100.047,100.195,101.34,100.337,102.191,99.8779,100.601,100.418,100.129,99.9812,100.517,102.178,100.507,100.046,101.19,100.325,100.465,100.433,100.121,,,48.1,52.2,47.7,48,44.6,47.3,48.2,50.1,,52.9,50.9,48.7,50.3,50.2,48.7,49.7,59.7,44.7,50.6,47,50.1,51.3,51.9,53.8,,7.570391872,-0.470733898,3.925136255,-2.94419449,516.79,3446.88,87,46,2.76864
2015-07-31,53.29,47.11,10.95,,209698,216973,216,2067710,2444750,7304710,112.253,136.63,240.99,721.18,3816.7,17689.9,97.336,2103.84,5128.28,10882.3,0.9101,2419.69,211.623,238.034,0.13,-47.0074,188.5,168.5,100.517,99.9114,99.5117,99.3852,100.858,99.6783,99.8761,112.775,100.573,100.02,101.567,100.626,99.7831,99.9146,99.8917,100.161,100.155,99.4969,99.7888,100.208,100.022,100.257,99.7947,101.227,100.093,99.9152,99.8372,99.9573,100.183,99.3151,100.033,100.369,101.263,100.158,102.066,99.8195,100.338,100.479,100.047,99.9691,100.503,102.268,100.338,100.012,101.071,100.307,100.433,100.4,99.9621,,,48,52.9,47.4,47.8,44,44.7,47.9,49.9,,52.4,50.3,48.4,50.4,50,47.4,49.2,60,43.4,48.9,46.7,46.2,50.1,51.9,53.9,,8.075825111,-0.982186686,6.081487829,-4.460223356,649.159,2895.31,92,59,2.80913
2015-08-31,47.97,49.2,10.85,,202567,213875,209,2052730,2447530,7614030,114.604,141.3,237.63,701.446,3366.54,16528,95.824,1972.18,4776.51,10176.5,0.8917,2225.45,208.579,238.033,0.14,-37.9944,187,159.5,100.596,99.8723,99.394,99.2365,100.893,99.738,99.777,112.846,100.561,99.8391,101.551,100.386,99.7205,99.8147,99.7772,100.198,100.133,99.4641,99.8472,100.191,100.041,100.28,99.7789,101.15,100.188,99.7823,99.8025,99.9827,100.19,99.1935,100.011,100.561,101.121,99.9831,101.847,99.743,100.038,100.539,99.9652,99.966,100.454,102.352,100.122,99.9442,100.915,100.276,100.36,100.381,99.7832,,,47.9,54.1,47.2,47.2,44.6,44.9,47.7,49.7,,51.7,49.4,48.3,50.6,49.7,47.8,49.5,59.7,43.7,49.6,45.8,46.6,49.6,51.7,53.4,,9.496462573,-1.287581735,7.212925563,-5.285050159,772.619,2568.91,90,61,2.75286
2015-09-30,47.29,45.06,10.79,,203066,208818,198,1901340,2383530,7987290,103.495,139.14,237.99,641.235,3202.95,16284.7,96.35,1920.03,4620.16,9799.69,0.8947,2173.17,197.246,237.498,0.14,-55.7527,184.3,159.2,100.673,99.8068,99.3033,99.088,100.927,99.7972,99.6698,141.149,100.539,99.6587,101.525,100.185,99.6317,99.6737,99.6632,100.242,100.1,99.45,99.875,100.146,100.032,100.279,99.7666,101.036,100.229,99.654,99.7693,100.008,100.197,99.0929,99.9958,100.743,100.938,99.8183,101.571,99.6706,99.7412,100.596,99.8883,99.972,100.354,102.422,99.9244,99.8561,100.737,100.233,100.254,100.376,99.6106,,,47.9,53.9,46.8,48.1,43.8,45.8,47.9,50.2,,52.3,48.6,47.5,50.8,49.8,47.9,49.5,60,43.7,50.8,46.1,51.1,50.2,51.7,53.4,,9.582724967,-1.466188347,7.488740053,-5.617127102,861.281,2550.32,94,48,2.63818
2015-10-31,48,46.6,10.31,2.428,217493,226286,193,1987310,2445040,8316030,106.206,142.41,235.6,554.647,3534.08,17663.5,96.946,2079.36,5053.75,10461,0.9086,2304.56,195.616,237.733,0.12,-67.0758,183.7,159.1,100.732,99.7224,99.235,98.9597,100.953,99.8565,99.6077,141.726,100.509,99.5138,101.502,100.062,99.524,99.5174,99.5626,100.285,100.05,99.4448,99.8759,100.073,100.003,100.254,99.7264,100.88,100.201,99.5601,99.7505,100.035,100.2,99.0257,99.9843,100.889,100.748,99.6685,101.289,99.6088,99.479,100.653,99.8194,99.9965,100.235,102.486,99.79,99.7654,100.559,100.175,100.133,100.37,99.468,,,47.8,52.5,47.2,47.5,44.4,44.4,47.4,50.3,,52.2,48.8,47.2,50.6,49.8,48.8,49.6,61.1,43.5,51.2,45.9,49.5,51.2,51.6,53.1,,7.987906481,-1.494715094,7.237004174,-4.992750121,880.137,3484.67,75,31,2.38455
2015-11-30,43.73,40.43,10.05,2.398,210632,218242,194,2249140,2356240,8303180,93.1845,132.81,207.33,497.845,3566.41,17719.9,100.17,2080.41,5108.67,10409.6,0.9466,2254.29,195.114,238.017,0.12,-97.9222,182.9,150.7,100.756,99.6175,99.1873,98.8721,100.971,99.9162,99.6287,122.604,100.473,99.4318,101.477,100.001,99.41,99.3721,99.4897,100.315,99.9892,99.445,99.8573,99.9765,99.9572,100.202,99.6467,100.678,100.132,99.5063,99.7249,100.06,100.197,99.0027,99.9764,100.944,100.549,99.5373,100.989,99.5488,99.2417,100.711,99.7614,100.046,100.105,102.555,99.7147,99.6791,100.389,100.1,100.013,100.359,99.3479,,,47.6,48.3,46.7,46.7,43,41.1,46.4,49.8,,51.9,48.3,47.1,50.6,49.6,47.7,48.4,60,44.4,49.3,46.6,49.4,50.2,51.2,53.6,,8.287379126,-1.374574578,7.408791058,-3.380257212,825.164,3848.26,74,28,2.27571
2015-12-31,36.61,37.13,9.98,2.243,221550,227257,174,2588170,2434920,8038170,79.2476,132.18,216.08,499.966,3731,17425,98.631,2043.94,5007.41,10143.4,0.9207,2149.15,190.143,237.761,0.24,-109.113,180.8,144.2,100.731,99.4948,99.1665,98.8435,100.979,99.9774,99.7315,117.846,100.435,99.4105,101.442,99.9648,99.3004,99.2566,99.4337,100.329,99.9247,99.4484,99.8201,99.8585,99.8895,100.115,99.5604,100.429,100.067,99.4853,99.6901,100.085,100.184,99.0347,99.967,100.904,100.342,99.4279,100.646,99.4915,99.0279,100.772,99.712,100.097,99.9743,102.606,99.6702,99.5976,100.232,100.008,99.9058,100.343,99.2432,,,47.4,44.6,46.1,47.6,43.6,42.4,47.5,50.2,,52.2,50.3,47.6,50.7,49.7,48.2,48.9,58.3,44.5,49,45.5,50.9,51.7,52.1,54.4,,10.0079325,-2.294280526,6.503162065,3.958987236,740.621,3951.94,69,25,2.04217
2016-01-31,33.14,33.66,9.97,2.132,261462,273600,133,3091700,2435380,7307240,69.801,139.14,209.2,486.214,2946.09,16466.3,99.606,1940.24,4613.95,9632.7,0.9217,2085.22,185.235,237.652,0.34,-138.46,179.7,138.6,100.642,99.3672,99.1833,98.8786,100.968,100.041,99.9076,128.171,100.395,99.4239,101.357,99.9262,99.2077,99.1746,99.3882,100.312,99.8675,99.4519,99.7636,99.7287,99.803,100,99.5103,100.131,100.036,99.4972,99.6521,100.106,100.158,99.1169,99.9434,100.792,100.141,99.3432,100.273,99.4466,98.8648,100.825,99.6695,100.134,99.8424,102.594,99.6562,99.5251,100.079,99.8979,99.8267,100.329,99.1579,,,47.8,51.3,44.6,46.4,43.4,45.1,46.9,49.5,,51.4,49,46.8,50.5,49.4,47.7,48.8,58.4,43.9,49.9,45.8,47.3,49.6,51.9,53.5,,,,,,574.067,4284.66,58,8,2.23238
2016-02-29,35.92,32.74,10,2.092,241948,251775,102,2652260,2310520,6903610,65.029,153.85,215.52,360.777,2877.47,16516.5,98.211,1932.23,4557.95,9559.53,0.9197,2111.87,176.401,237.336,0.38,-161.168,178.7,135.4,100.49,99.2655,99.2474,98.9669,100.953,100.11,100.118,128.348,100.357,99.4598,101.209,99.8782,99.1628,99.1322,99.3665,100.262,99.83,99.4579,99.6964,99.6095,99.7115,99.8805,99.5357,99.7865,100.019,99.519,99.5884,100.123,100.115,99.2301,99.8722,100.626,99.969,99.2861,99.9209,99.427,98.7973,100.854,99.6335,100.166,99.6821,102.477,99.686,99.4695,99.9536,99.7718,99.7717,100.336,99.0996,,,47.6,53.3,46.4,45.8,43.9,50.2,47.4,48.6,47.3,50.2,47.9,48,49.8,49,48.3,48.9,59.5,42.9,50.5,45.4,47.7,48.7,51.6,52.7,,6.416760616,-7.245299787,28.19193303,-2.250651504,462.277,3182.72,64,-9,1.93048
2016-03-31,36.75,36.94,10,2.12,232095,240764,93,2356300,2441980,6846760,70.0734,153.86,220.63,390.909,3218.09,17685.1,94.586,2059.74,4869.85,10207.4,0.8788,2243.24,182.234,238.08,0.36,-139.077,179.3,139.3,100.309,99.2187,99.3501,99.0772,100.936,100.186,100.312,119.396,100.323,99.5138,101.015,99.8262,99.1624,99.1498,99.3758,100.199,99.8234,99.489,99.6318,99.5162,99.6317,99.7767,99.6456,99.3972,99.9805,99.5403,99.5159,100.136,100.052,99.3633,99.7526,100.448,99.8379,99.2578,99.6259,99.4313,98.8305,100.84,99.6003,100.191,99.5036,102.266,99.7799,99.4457,99.8704,99.6317,99.7296,100.37,99.0784,,,48.1,54.8,46,50.1,45.7,55.3,50.2,51.4,50.9,52.3,52.6,48.2,51.3,50.2,49.5,48.2,59,43.4,51.4,45.9,47.8,50.8,51.4,53.8,,8.467625484,-4.045956792,33.11420808,1.564636184,372.892,2655.59,76,21,1.81261
